compid;compid;composito;holeid;midx;midy;midz;sampleid;campana;starkey_min;bwi_kwh_tc;bwi_kwh_tm;ai_;rec_cut_pct;rec_as_pct;rec_ag_pct;rec_zn_pct;rec_peso_pct;velsed_cf12_mh;pct_sol_finalescf;velsed_sflo_mh;sol_finalessf_pct;ys54pct_pa;ys57pct_pa;ys60pct_pa;ph_natural;lito;alte;piso;uge;ind88;ugm_starkey;ugm_wi;ugm_rec_cu;ugm_rec_as;ugm_rec_ag;ugm_rec_ag_a;ugm_rec_zn;ugm_velsed;ugm_ys;kcuklimpel;kagklimpel;kcugz;kaggz;recmasicacf_12min;recmasicatf_12min;bo;cs;cpy;cv;esf;en;py;tetra;ten;ag;as;au;cut;cus;fet;mo;pb;sb;zn
compid;compid;PGD21_LAB_294;MHDD0508;9117.012;24344.766;1883.519;PGD21_LAB_29;PGD2021;43.29;13.72;15.13;-99;87.96;94.68;76.51;83.54;12.4;6.55;48.8;0.08;12.82;5.53;9.42;21.36;7.97;Andesita;Filica;AAS;C1;0;3;3;5;3;4;4;3;6;2;2.665;-99;1.023;0.642;13.126;12.404;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.001;0.033;0.02;0.16;0.04;5.16;0.001;0.096;0.002;0.383
compid;compid;PGD21_LAB_295;MHDD0418;8677.358;24270.935;1983.718;PGD21_LAB_29;PGD2021;24.09;12.94;14.27;-99;92.31;93.12;83.9;85.93;13.64;22.44;55.47;0.14;44.68;1.02;3.43;4.68;7.67;Brecha Hidro;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.522;-99;0.636;0.502;14.529;13.639;0;0.81;0.12;0;0.33;0.21;9.24;0;0;0.002;0.05;0.1;2.48;0.25;7.88;0.001;0.044;0.004;0.277
compid;compid;PGD21_LAB_296;MHDD0418;8670.902;24271.122;1997.256;PGD21_LAB_29;PGD2021;38.08;13.89;15.32;-99;80.03;84.81;75.08;89.57;16.72;23.82;67.04;0.18;50.28;1.33;2.1;3.09;7.43;Brecha Hidro;Argilica Ava;AAS;BHX;0;5;5;5;3;3;3;3;23;4;0.399;-99;0.224;0.218;17.874;16.723;0;0.76;0.24;0;0.32;0.14;11.5;0;0.02;0.002;0.064;0.1;2.38;0.2;10.73;0.001;0.1;0.021;0.209
compid;compid;PGD21_LAB_297;MHDD0418;8673.808;24271.037;1991.164;PGD21_LAB_29;PGD2021;37.68;14.79;16.3;0.14;88.45;91.17;75.53;82.68;10.8;18.36;54.04;0.13;43.07;2.85;3.34;4.67;7.51;Andesita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;6;6;0.647;-99;0.321;0.296;10.73;10.797;0;0.81;0.12;0;0.33;0.21;9.24;0;0;0.002;0.05;0.1;2.48;0.25;7.88;0.001;0.044;0.004;0.277
compid;compid;PGD21_LAB_298;MHDD0418;8663.793;24271.303;2012.145;PGD21_LAB_29;PGD2021;50.59;14.43;15.91;-99;68.11;71.49;64.33;69.83;11.06;28.68;62.75;0.2;55.52;1.13;3.81;6.13;7.36;Andesita;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;6;5;0.276;-99;0.162;0.156;10.517;11.06;0;0.36;0.06;0;0.3;0.1;8.3;0;0;0.001;0.052;0.1;1.75;0.13;8.56;0.001;0.096;0.018;0.26
compid;compid;PGD21_LAB_299;MHDD0440;8708.051;24371.266;2038.544;PGD21_LAB_29;PGD2021;61.9;15.2;16.76;-99;86.11;88.48;83.87;72.83;12.04;19.32;57.07;0.13;43.68;0.87;1.8;2.46;6.85;Andesita;Argilica Ava;AAS;C1;0;4;4;5;3;4;4;3;6;6;1.332;-99;0.557;0.444;12.373;12.039;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0.036;0.02;0.5;0.01;4.81;0.001;0.086;0.001;0.37
compid;compid;PGD21_LAB_300;MHDD0440;8735.31;24370.994;1985.937;PGD21_LAB_30;PGD2021;34.97;14.07;15.52;0.03;96.17;92.97;93.84;70;12.99;8.23;51.73;0.09;32.34;1.86;2.97;7.55;7.06;Andesita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;6;5;1.392;-99;0.55;0.518;12.92;12.988;0;0.33;0.05;0;0.55;0.09;8.44;0.01;0;0.001;0.092;0.01;0.95;0.01;3.99;0.001;0.06;0.002;0.323
compid;compid;PGD21_LAB_301;MHDD0466;8614.124;24379.01;1992.622;PGD21_LAB_30;PGD2021;17.13;11.84;13.05;-99;91.87;83.94;89.6;59.96;18.88;4.67;52.09;0.05;32.9;1.9;4.21;7.12;7.25;Andesita;Filica;BAS;C5;1;3;3;4;4;5;5;2;4;2;0.851;-99;0.402;0.366;17.714;18.879;0;1.63;1.27;0;0.29;0.72;7.2;0.01;0;0.001;0.023;0.01;0.22;0.01;3.58;0.001;0.093;0.002;0.171
compid;compid;PGD21_LAB_302;MHDD0490;9194.897;24406.244;1926.593;PGD21_LAB_30;PGD2021;28.21;13.29;14.65;0.07;83.88;84.79;76.4;85.65;11.67;7.84;51.33;0.08;35.37;2.78;3.51;5.11;7.25;Andesita;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;6;6;0.484;-99;0.254;0.247;10.302;11.672;0;0.25;1.39;0;0.84;0.09;6.38;0.01;0;0.001;0.024;0.05;0.5;0.06;3.01;0.001;0.128;0.001;0.65
compid;compid;PGD21_LAB_303;MHDD0414;8752.847;24425.28;2002.721;PGD21_LAB_30;PGD2021;34.87;14.78;16.29;-99;92.15;90.56;88.14;89.91;11.36;5.12;49;0.05;29.39;3.71;5.45;8.42;7.26;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;0.734;-99;0.32;0.283;10.85;11.358;0;0.35;0.09;0;0.59;0.08;7.86;0;0;0.001;0.052;0.02;0.28;0.02;3.47;0.001;0.068;0.005;0.179
compid;compid;PGD21_LAB_304;MHDD0414;8762.858;24425.181;1982.572;PGD21_LAB_30;PGD2021;30.14;13.73;15.14;0.1;90.21;88.83;72.52;87.9;19.35;25.32;63.29;0.16;53.4;0.6;1.49;2.96;7.1;Granodiorita;Argilica Ava;AAS;C1;1;4;4;4;3;4;4;3;5;6;1.153;-99;0.496;0.406;21.275;19.349;0;0.16;0.03;0;0.76;0.16;8.37;0;0;0.001;0.045;0.03;0.15;0.02;5.27;0.001;0.081;0;0.206
compid;compid;PGD21_LAB_305;MHDD0471;9011.326;24430.291;1851.785;PGD21_LAB_30;PGD2021;44.79;15.12;16.67;-99;86.94;94.83;77.62;83.53;11.02;16.68;59.37;0.11;40.5;2.58;4.69;6.95;7.2;Granodiorita;Filica;AAS;C5;0;3;3;5;3;3;3;3;23;3;0.743;-99;0.371;0.293;10.812;11.022;0;1.03;0.77;0;0.32;0.36;6.84;0.01;0;0.001;0.06;0.06;0.41;0.03;4.62;0.002;0.06;0.003;0.274
compid;compid;PGD21_LAB_306;MHDD0420;8732.738;24437.315;2033.885;PGD21_LAB_30;PGD2021;39.33;13.53;14.92;-99;92.73;93.01;86.14;76.2;14.06;12.12;50.87;0.05;32.95;5.54;10.41;16.25;7.1;Andesita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;6;5;2.371;-99;0.932;0.735;14.11;14.059;0;0.47;0.62;0;0.5;0.26;7.77;0.01;0;0.001;0.099;0.24;0.23;0.03;6.45;0.001;0.088;0.003;0.398
compid;compid;PGD21_LAB_307;MHDD0420;8736.876;24437.016;2026.754;PGD21_LAB_30;PGD2021;52.22;13.71;15.12;0.06;87.38;86.02;78.54;88.44;18.16;20.52;58.45;0.12;43.47;1.1;3.04;5.27;7.01;Andesita;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;6;5;0.624;-99;0.312;0.276;18.295;18.156;0;0.47;0.62;0;0.5;0.26;7.77;0.01;0;0.001;0.099;0.24;0.23;0.03;6.45;0.001;0.088;0.003;0.398
compid;compid;PGD21_LAB_308;MHDD0426;9117.538;24510.469;1870.385;PGD21_LAB_30;PGD2021;13.44;14.08;15.52;0.06;88.06;85.46;81.72;90.31;20.35;10.2;54.89;0.11;40.35;6.19;13.07;20.47;7.44;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;0.8;-99;0.393;0.374;22.106;20.348;0;0.6;0.02;0;0.85;0.22;6.61;0;0;0.001;0.058;0.08;1.11;0.12;6.07;0.001;0.107;0.001;1.229
compid;compid;PGD21_LAB_309;MHDD0426;9118.606;24509.471;1867.765;PGD21_LAB_30;PGD2021;25;13.55;14.94;0.08;48.61;55.08;51.58;74.17;11.34;28.92;62.97;0.27;54.9;1.46;4.88;7.17;7.49;Granodiorita;Argilica Ava;AAS;BHX;0;5;5;5;3;3;3;3;23;4;0.135;-99;0.1;0.103;11.548;11.345;0;0.6;0.02;0;0.85;0.22;6.61;0;0;0.001;0.058;0.08;1.11;0.12;6.07;0.001;0.107;0.001;1.229
compid;compid;PGD21_LAB_310;MHDD0426;9121.002;24507.214;1861.872;PGD21_LAB_31;PGD2021;27.37;14.09;15.54;-99;94.2;77.86;77.33;87.68;9.63;17.16;57.93;0.08;37.19;9.42;17.47;24.76;7.51;Granodiorita;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;3;2.385;-99;0.951;0.759;9.4;9.631;0;0.5;0.04;0;0.89;0.08;7.04;0;0;0.001;0.025;0.02;1.23;0.06;4.63;0.001;0.06;0;0.842
compid;compid;PGD21_LAB_311;MHDD0511;9122.859;24375.877;1883.094;PGD21_LAB_31;PGD2021;56.12;14.16;15.61;0.36;94.27;93.01;92.72;94.01;14.19;18.44;59.23;0.13;43.77;2.85;5.98;9.08;7.46;Porfido Feld;Filica;MIX;C5;1;1;1;2;2;2;2;1;1;1;1.742;-99;0.733;0.63;14.159;14.188;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.001;0.028;0.02;0.33;0.01;4.16;0.001;0.158;0.002;0.493
compid;compid;PGD21_LAB_312;MHDD0511;9134.893;24363.279;1849.887;PGD21_LAB_31;PGD2021;24.29;14.56;16.06;-99;95.16;94.72;92.34;93.06;12.95;3.66;48.71;0.04;22.12;5.62;12.23;18.54;7.53;Granodiorita;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;1.773;-99;0.739;0.456;12.675;12.949;1.3;0.51;0.27;0;0.82;0.31;8.89;0.01;0;0.001;0.048;0.05;0.56;0.05;4.38;0.001;0.123;0.043;0.407
compid;compid;PGD21_LAB_313;MHDD0511;9136.585;24361.521;1845.239;PGD21_LAB_31;PGD2021;47.57;14.57;16.07;0.24;85.46;78.51;85.81;85.97;10.24;17.87;58.05;0.12;43.48;2.26;5.38;10.98;7.31;Granodiorita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;5;6;0.56;-99;0.259;0.246;9.745;10.244;1.3;0.51;0.27;0;0.82;0.31;8.89;0.01;0;0.001;0.048;0.05;0.56;0.05;4.38;0.001;0.123;0.043;0.407
compid;compid;PGD21_LAB_314;MHDD0511;9139.233;24358.71;1837.948;PGD21_LAB_31;PGD2021;28.9;14.31;15.78;0.15;93.36;94.49;89.38;95.84;14.79;13.45;55.9;0.09;39.1;3.52;7.88;13.57;7.49;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;0.938;-99;0.413;0.38;14.22;14.79;0.67;0.49;0.32;0;0.72;0.31;9.35;0.01;0;0.001;0.064;0.02;2.15;0.01;4.55;0.001;0.113;0.005;0.395
compid;compid;PGD21_LAB_315;MHDD0511;9141.639;24356.146;1831.323;PGD21_LAB_31;PGD2021;18.93;11.72;12.92;0.08;97.32;59.59;95.42;94.03;20.27;1.77;44.72;0.03;17.66;9.4;15.9;25.34;7.64;Granodiorita;Argilica Ava;MIX;C5;1;1;1;2;2;2;2;1;1;1;2.716;-99;1.044;1.005;19.919;20.273;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.001;0.037;0.02;1.58;0.01;4.62;0.001;0.16;0.003;0.421
compid;compid;PGD21_LAB_316;MHDD0510;8808.773;24729.575;2029.593;PGD21_LAB_31;PGD2021;31.48;12.84;14.15;-99;93.44;69.58;76.74;95.39;18.03;7.81;52.09;0.08;33.88;10.86;13.75;15.48;7.56;Porfido Cuar;Filica;BAS;C5;1;3;3;4;4;5;5;2;4;3;1.475;-99;0.629;0.583;17.394;18.031;0;0.08;1.38;0;0.26;0.06;7.17;0;0;0;0.023;0.04;0.42;0.04;6.79;0.001;0.066;0;0.319
compid;compid;PGD21_LAB_317;MHDD0510;8810.76;24727.791;2025.073;PGD21_LAB_31;PGD2021;39.81;15.18;16.74;0.24;73.39;64.95;65.62;72.81;7.66;14.02;55.69;0.14;45.27;1.49;2.29;5.9;7.48;Granodiorita;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;23;5;0.248;-99;0.116;0.09;8.45;7.662;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.001;0.023;0.01;0.79;0.03;4.09;0.001;0.084;0;0.287
compid;compid;PGD21_LAB_318;MHDD0510;8813.026;24725.759;2019.902;PGD21_LAB_31;PGD2021;49.57;16.87;18.6;0.09;84.96;89.04;72.08;83.96;11.19;17.63;57.18;0.13;44.49;2.66;4.51;7.16;7.41;Granodiorita;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;23;5;0.369;-99;0.159;0.137;10.762;11.186;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.001;0.03;0.08;2.09;0.05;4.66;0.001;0.083;0.013;0.23
compid;compid;PGD21_LAB_319;MHDD0510;8817.882;24721.479;2008.917;PGD21_LAB_31;PGD2021;47.79;17.49;19.28;0.06;80.72;84.14;75.03;76.19;9.2;13.4;58.47;0.14;44.43;2.4;4.27;6.37;7.35;Brecha Hidro;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;23;5;0.36;-99;0.158;0.152;10.628;9.198;0;0.21;0.37;0;0.25;0.06;4.87;0;0;0.001;0.017;0.03;1.21;0.03;5.03;0.001;0.093;0.001;0.206
compid;compid;PGD21_LAB_320;MHDD0510;8819.033;24720.48;2006.333;PGD21_LAB_32;PGD2021;29.71;13.95;15.38;0.11;63.9;53.91;58.35;76.67;13.8;14.64;58.89;0.13;46.72;2.5;4.78;7.93;7.55;Brecha Hidro;Argilica Ava;AAS;BHX;0;5;5;5;3;3;3;3;23;4;0.282;-99;0.164;0.152;13.115;13.803;0;0.21;0.37;0;0.25;0.06;4.87;0;0;0.001;0.017;0.03;1.21;0.03;5.03;0.001;0.093;0.001;0.206
compid;compid;PGD21_LAB_321;MHDD0426;9061.054;24563.968;2009.049;PGD21_LAB_32;PGD2021;22.77;12.36;13.63;0.12;90.82;93.13;77.66;84.67;15.81;18.19;56.5;0.27;53.2;3.68;7.38;12.63;6.9;Brecha Hidro;Argilica Ava;BAS;C1;1;4;4;4;4;6;6;2;5;6;1.746;-99;0.712;0.424;15.82;15.815;0;0.04;0.05;0;0.6;0.37;6.36;0;0;0.001;0.027;0.08;0.2;0.01;5.67;0.001;0.06;0.001;0.34
compid;compid;PGD21_LAB_322;MHDD0426;9067.508;24557.872;1993.39;PGD21_LAB_32;PGD2021;29.04;13.88;15.3;-99;93.15;92.88;92.8;86.64;38.9;27.78;57.29;0.21;45.98;2.42;4.73;7.31;7.14;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.248;-99;0.478;0.382;41.197;38.901;0;0.05;0.04;0;0.59;0.33;6.55;0;0;0.001;0.053;0.07;0.67;0.02;9.95;0.001;0.067;0.001;0.256
compid;compid;PGD21_LAB_323;MHDD0426;9070.154;24555.289;1986.865;PGD21_LAB_32;PGD2021;9.94;11.82;13.03;-99;92.29;94.97;83.85;85.58;12.02;1.8;45.21;0.04;21.64;13.23;17.69;23.4;7.3;Granodiorita;Filica;AAS;C1;1;3;3;4;3;4;4;3;5;3;2.564;-99;0.935;0.685;11.976;12.023;0;0.09;0.1;0;0.65;0.32;7.03;0;0;0.001;0.051;0.03;0.35;0.02;10.19;0.001;0.038;0.001;0.246
compid;compid;PGD21_LAB_324;MHDD0426;9075.78;24549.959;1973.154;PGD21_LAB_32;PGD2021;9.81;8.33;9.18;-99;93.78;94.9;81.75;67.08;13.79;0.85;40.06;0.03;20.24;9.37;15.56;18.06;7.07;Dique de Por;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;2.272;-99;0.882;0.399;13.71;13.788;0;0.1;0.04;0;0.53;0.26;7.65;0;0;0.001;0.026;0.03;0.63;0.02;10.49;0.001;0.041;0.001;0.257
compid;compid;PGD21_LAB_325;MHDD0426;9079.791;24546.163;1963.353;PGD21_LAB_32;PGD2021;28.63;13.49;14.87;0.08;80.57;78.2;81.28;86.25;13.43;11.11;54.51;0.12;41.98;5.38;9.09;15.79;7.2;Brecha Hidro;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;5;6;0.705;-99;0.347;0.296;12.703;13.428;0;0.17;0.01;0;0.52;0.19;6.62;0.01;0;0.001;0.018;0.03;1.26;0.05;10.09;0.001;0.05;0.002;0.31
compid;compid;PGD21_LAB_326;MHDD0426;9081.41;24544.66;1959.432;PGD21_LAB_32;PGD2021;25.63;12.91;14.24;0.14;95.91;86.96;95.61;96.55;30.78;2.91;49.35;0.05;32.2;11.71;16.11;21.93;7.55;Brecha Hidro;Argilica Ava;BAS;BHX;1;5;5;3;4;5;5;3;5;4;3.121;-99;1.161;1.036;29.919;30.777;0;0.39;0.03;0;0.48;0.17;6.75;0;0;0.001;0.027;0.11;1.33;0.09;4.51;0.001;0.063;0.001;0.33
compid;compid;PGD21_LAB_327;MHDD0426;9083.831;24542.408;1953.547;PGD21_LAB_32;PGD2021;12.08;12.14;13.39;0.08;78.13;85.24;72.18;88.76;12.8;12.84;55.5;0.12;44.62;3.53;6.25;10.35;7.52;Brecha Hidro;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;5;6;0.829;-99;0.396;0.353;13.3;12.803;0;0.39;0.03;0;0.48;0.17;6.75;0;0;0.001;0.027;0.11;1.33;0.09;4.51;0.001;0.063;0.001;0.33
compid;compid;PGD21_LAB_328;MHDD0426;9086.529;24539.921;1947.007;PGD21_LAB_32;PGD2021;21.06;13.12;14.47;0.13;86.97;89.81;85.47;83.09;11.13;13.56;54.11;0.12;41.94;2.95;5.59;10.65;7.52;Granodiorita;Filica;AAS;C1;0;3;3;5;3;4;4;3;5;3;0.55;-99;0.265;0.226;10.779;11.127;0;0.33;0.01;0;0.44;0.21;5.73;0;0.05;0.001;0.03;0.02;1.05;0.04;3.75;0.001;0.049;0;0.323
compid;compid;PGD21_LAB_329;MHDD0505;9016.245;24708.013;1982.281;PGD21_LAB_32;PGD2021;24.77;12.59;13.88;-99;87.5;89.82;86.37;82.43;9.7;4.08;49.05;0.07;34.04;5.04;9.94;13.89;7.46;Granodiorita;Filica;BAS;C5;0;3;3;5;4;5;5;2;4;3;1.273;-99;0.536;0.439;9.812;9.702;0;0.2;0.04;0;0.45;0.09;6.45;0;0.06;0.001;0.025;0.05;0.48;0.02;8.6;0.001;0.042;0.001;0.247
compid;compid;PGD21_LAB_330;MHDD0505;9021.702;24702.388;1971.289;PGD21_LAB_33;PGD2021;18.71;12.8;14.12;-99;85.81;87.6;80.38;83.54;11.68;13.92;56.82;0.14;45.41;2.74;4.63;7.69;6.95;Granodiorita;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;23;5;0.423;-99;0.194;0.174;11.214;11.675;0;0.46;0.04;0;0.39;0.18;6.97;0;0.04;0.001;0.052;0.02;0.24;0.02;7.57;0.001;0.066;0.001;0.282
compid;compid;PGD21_LAB_331;MHDD0505;9025.951;24698.041;1962.728;PGD21_LAB_33;PGD2021;26.56;12.89;14.21;0.14;90.78;93.36;58.38;90.46;11.31;14.6;57.22;0.14;44.9;2.96;5.55;9.57;7.02;Granodiorita;Filica;AAS;C1;1;3;3;4;3;4;4;3;5;3;1.887;-99;0.764;0.54;10.964;11.311;0;0.31;0.03;0;0.35;0.19;5.82;0;0;0.001;0.093;0.03;0.32;0.03;7.58;0.002;0.081;0.001;0.315
compid;compid;PGD21_LAB_332;MHDD0505;9048.174;24676.017;1918.718;PGD21_LAB_33;PGD2021;23.6;12.1;13.34;-99;90.54;93.23;62.58;75.54;11.66;28.8;59.98;0.43;61.79;0.45;1.53;3.3;7;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;0.905;-99;0.398;0.21;12.346;11.661;0.11;0.31;0.06;0;0.65;0.31;8.11;0.04;0.11;0.001;0.06;0.04;0.84;0.11;5.24;0.002;0.053;0.011;0.301
compid;compid;PGD21_LAB_333;MHDD0505;9051.265;24672.93;1912.621;PGD21_LAB_33;PGD2021;26.54;12.92;14.25;-99;84.92;94.94;83.18;91.18;12.22;26.4;56.01;0.32;53.81;2.83;5.47;8.81;6.85;Granodiorita;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;23;5;0.633;-99;0.322;0.337;10.805;12.225;0.64;0.56;0.1;0;0.44;0.57;11.06;0.04;0.27;0.001;0.098;0.04;1.26;0.11;4.45;0.002;0.037;0.012;0.237
compid;compid;PGD21_LAB_334;MHDD0505;9060.057;24664.395;1895.567;PGD21_LAB_33;PGD2021;15.05;12.39;13.66;-99;90.93;94.42;84.23;77.85;9.74;2.25;45.78;0.07;30.62;5.13;9.62;14.9;7.15;Granodiorita;Argilica Ava;AAS;C1;1;4;4;4;3;4;4;3;5;6;1.039;-99;0.468;0.405;10.44;9.739;0.06;0.39;0.15;0;0.67;0.58;7.64;0.04;0.02;0.001;0.064;0.06;0.84;0.1;3.56;0.002;0.033;0.012;0.263
compid;compid;PGD21_LAB_335;MHDD0511;9075.951;24423.354;2011.529;PGD21_LAB_33;PGD2021;34.95;13.85;15.27;-99;76.77;87.46;62.42;76.85;7.89;17.66;58.69;0.18;53.34;3.7;6.34;9.82;6.82;Andesita;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;6;5;0.29;-99;0.148;0.105;8.717;7.886;0;0.99;0.49;0;0.66;0.28;6.11;0;0.11;0.001;0.038;0.02;0.27;0.01;3.55;0.003;0.087;0.001;0.261
compid;compid;PGD21_LAB_336;MHDD0511;9077.702;24421.717;2006.858;PGD21_LAB_33;PGD2021;34.67;11.83;13.04;0.1;85.09;90.5;73.38;85.14;11.13;10.85;56.38;0.11;43.31;4.99;9.73;15.74;7.01;Granodiorita;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;23;5;0.485;-99;0.246;0.21;10.139;11.132;0;0.24;0.11;0;0.66;0.2;6.29;0;0.13;0.001;0.051;0.02;0.33;0.01;3.41;0.002;0.06;0.002;0.741
compid;compid;PGD21_LAB_337;MHDD0462;8865.737;24629.864;2019.274;PGD21_LAB_33;PGD2021;33.88;14.01;15.45;-99;85.01;83.95;71.16;77.93;14.13;17.83;58.04;0.18;48.76;2.1;4.01;7.7;7.34;Granodiorita;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;5;6;0.827;-99;0.397;0.297;15.119;14.126;0;1.17;0.99;0.09;0.38;0.2;6;0;0;0.001;0.023;0.03;0.3;0.02;9.67;0.002;0.052;0.001;0.247
compid;compid;PGD21_LAB_338;MHDD0462;8875.921;24619.887;1987.036;PGD21_LAB_33;PGD2021;48.52;13.92;15.34;0.13;93.18;91.88;89.28;79.37;11.68;7.84;52.43;0.08;35.81;8.5;12.79;15.45;7.3;Andesita;Argilica Ava;AAS;C1;1;4;4;4;3;4;4;3;6;6;1.471;-99;0.606;0.486;11.894;11.681;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.001;0.046;0.03;0.23;0.02;10.06;0.001;0.033;0;0.363
compid;compid;PGD21_LAB_339;MHDD0507;9112.566;24619.757;1968.018;PGD21_LAB_33;PGD2021;5.25;6.12;6.74;0.02;86.35;93.48;73.51;75.72;12.37;2.1;45.87;0.04;24.05;18.49;39.06;57.29;7.5;Granodiorita;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;23;5;1.138;-99;0.479;0.328;12.071;12.366;0.42;0.35;0.14;0;0.52;0.55;4.03;0.01;0;0.001;0.057;0.04;0.47;0.04;2.41;0.001;0.044;0.002;0.311
compid;compid;PGD21_LAB_340;MHDD0507;9115.829;24616.684;1959.36;PGD21_LAB_34;PGD2021;8;8.43;9.29;-99;90.84;97.67;75.58;81.35;13.8;2.18;45.47;0.05;29.83;9.62;14.68;21.61;7.37;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.909;-99;0.708;0.389;13.487;13.8;0.92;0.16;0.12;0;0.66;0.59;4.34;0.01;0;0.001;0.173;0.06;0.9;0.03;2.75;0.001;0.044;0.003;0.198
compid;compid;PGD21_LAB_341;MHDD0507;9118.809;24613.853;1951.353;PGD21_LAB_34;PGD2021;13.33;12.39;13.66;0.08;93.79;97.59;90.35;72.06;14.66;4.78;48.47;0.05;29.84;11.58;18.09;26.88;7.47;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.467;-99;0.622;0.404;13.853;14.661;0.92;0.16;0.12;0;0.66;0.59;4.34;0.01;0;0.001;0.173;0.06;0.9;0.03;2.75;0.001;0.044;0.003;0.198
compid;compid;PGD21_LAB_342;MHDD0507;9121.999;24610.754;1942.677;PGD21_LAB_34;PGD2021;9.33;10.83;11.94;0.05;89.73;96.86;76.69;70.34;13.83;2.11;44.41;0.04;25.65;24.43;41.26;56.78;7.54;Granodiorita;Filica;AAS;C1;1;3;3;4;3;4;4;3;5;3;1.888;-99;0.749;0.388;13.42;13.83;1.06;0.27;0.14;0;0.45;0.47;3.76;0.01;0;0.001;0.053;0.03;0.53;0.04;2.81;0.001;0.071;0.002;0.274
compid;compid;PGD21_LAB_343;MHDD0404;8962.819;24662.835;1984.476;PGD21_LAB_34;PGD2021;20.81;10.72;11.82;-99;88.28;94.32;79.26;84.72;10.1;4.94;49.58;0.05;29.48;8.89;15.05;24.61;7.52;Porfido Cuar;Filica;AAS;C1;1;3;3;4;3;4;4;3;5;3;1.533;-99;0.596;0.477;10.186;10.102;0.02;0.51;0.4;0;0.76;0.16;5.97;0.01;0;0.001;0.056;0.03;0.65;0.03;10.08;0.002;0.073;0.002;0.52
compid;compid;PGD21_LAB_344;MHDD0404;8968.225;24662.813;1975.474;PGD21_LAB_34;PGD2021;12.66;11.06;12.19;-99;89.82;94.27;70.32;87.23;11.09;5.11;51.82;0.06;33.51;9.13;15.51;23.04;7.41;Granodiorita;Filica;AAS;C1;1;3;3;4;3;4;4;3;5;3;1.59;-99;0.647;0.478;11.162;11.088;0.11;0.22;0.28;0;0.69;0.18;6.13;0;0;0.001;0.066;0.02;0.74;0.04;9.53;0.001;0.066;0.001;0.441
compid;compid;PGD21_LAB_345;MHDD0404;8974.406;24662.809;1965.188;PGD21_LAB_34;PGD2021;15.21;11.83;13.04;-99;88.62;87.95;87.83;88.84;13.32;3.88;51.44;0.05;32.38;8.94;15.67;23.42;7.29;Granodiorita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;5;6;1.309;-99;0.547;0.478;13.536;13.316;0;0.2;0.1;0;0.59;0.11;6.02;0.01;0;0.001;0.045;0.02;0.45;0.05;9.3;0.001;0.064;0.002;0.329
compid;compid;PGD21_LAB_346;MHDD0501;8889.461;24763.972;2009.553;PGD21_LAB_34;PGD2021;38.15;14.82;16.34;-99;64.99;72.65;66.16;83.14;12.51;14.21;62.82;0.2;57.88;1.09;2.58;5.93;6.46;Porfido Cuar;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;5;6;0.198;-99;0.1;0.098;13.494;12.514;0;1.2;1.24;0;0.36;0.04;9.69;0.01;0;0.001;0.016;0.09;0.74;0.06;4.17;0.001;0.051;0.002;0.199
